rms,state,timestamp
204.01947734610752,States.IDLE,2021-01-01 00:00:00
110.57573229702737,States.IDLE,2021-01-01 00:00:10
281.9299943010196,States.IDLE,2021-01-01 00:00:20
247.89060671653857,States.IDLE,2021-01-01 00:00:30
359.18504921407356,States.IDLE,2021-01-01 00:00:40
262.8789582979425,States.IDLE,2021-01-01 00:00:50
235.52182637461394,States.IDLE,2021-01-01 00:01:00
225.0385851611997,States.IDLE,2021-01-01 00:01:10
276.7742006565227,States.IDLE,2021-01-01 00:01:20
264.39206065622216,States.IDLE,2021-01-01 00:01:30
207.35784156846358,States.IDLE,2021-01-01 00:01:40
357.9633491784664,States.ACTIVE,2021-01-01 00:01:50
590.4498956362523,States.ACTIVE,2021-01-01 00:02:00
353.70354378613445,States.ACTIVE,2021-01-01 00:02:10
508.9442004464743,States.ACTIVE,2021-01-01 00:02:20
571.1099080608857,States.ACTIVE,2021-01-01 00:02:30
471.70542386005275,States.ACTIVE,2021-01-01 00:02:40
581.035358820639,States.ACTIVE,2021-01-01 00:02:50
757.2905330310587,States.ACTIVE,2021-01-01 00:03:00
476.14858386608284,States.ACTIVE,2021-01-01 00:03:10
488.64291167193903,States.ACTIVE,2021-01-01 00:03:20
540.0479872719086,States.ACTIVE,2021-01-01 00:03:30
543.2562948156843,States.ACTIVE,2021-01-01 00:03:40
474.81513201142604,States.ACTIVE,2021-01-01 00:03:50
532.1617353642538,States.ACTIVE,2021-01-01 00:04:00
477.1274435270276,States.ACTIVE,2021-01-01 00:04:10
540.8726425839232,States.ACTIVE,2021-01-01 00:04:20
625.0024623057927,States.ACTIVE,2021-01-01 00:04:30
447.5874288077684,States.ACTIVE,2021-01-01 00:04:40
620.4181381025123,States.ACTIVE,2021-01-01 00:04:50
413.8668564669563,States.ACTIVE,2021-01-01 00:05:00
511.10483507201724,States.ACTIVE,2021-01-01 00:05:10
400.53952369312884,States.ACTIVE,2021-01-01 00:05:20
555.7266223450199,States.ACTIVE,2021-01-01 00:05:30
444.4519823407902,States.ACTIVE,2021-01-01 00:05:40
391.07135003586694,States.ACTIVE,2021-01-01 00:05:50
429.7064572436784,States.ACTIVE,2021-01-01 00:06:00
570.2895987898297,States.ACTIVE,2021-01-01 00:06:10
499.5342031878871,States.ACTIVE,2021-01-01 00:06:20
641.4162998316161,States.ACTIVE,2021-01-01 00:06:30
651.9991429048234,States.ACTIVE,2021-01-01 00:06:40
431.75716605060563,States.ACTIVE,2021-01-01 00:06:50
446.873454988775,States.ACTIVE,2021-01-01 00:07:00
428.693796110274,States.ACTIVE,2021-01-01 00:07:10
487.763611990568,States.ACTIVE,2021-01-01 00:07:20
541.9916716716667,States.ACTIVE,2021-01-01 00:07:30
412.88407182659387,States.ACTIVE,2021-01-01 00:07:40
473.1698110717067,States.ACTIVE,2021-01-01 00:07:50
254.1378391127898,States.ACTIVE,2021-01-01 00:08:00
378.3981909647827,States.ACTIVE,2021-01-01 00:08:10
576.5746503217457,States.ACTIVE,2021-01-01 00:08:20
