rms,state,timestamp
252.87303733559844,States.IDLE,2021-01-01 00:00:00
259.8875323924976,States.IDLE,2021-01-01 00:00:10
93.09524314429751,States.IDLE,2021-01-01 00:00:20
175.47871125230046,States.IDLE,2021-01-01 00:00:30
226.65217620170534,States.IDLE,2021-01-01 00:00:40
278.6428230947708,States.IDLE,2021-01-01 00:00:50
195.51436435252833,States.IDLE,2021-01-01 00:01:00
256.4286189164174,States.IDLE,2021-01-01 00:01:10
318.28072362370585,States.IDLE,2021-01-01 00:01:20
616.2914614591703,States.ACTIVE,2021-01-01 00:01:30
409.86631633386276,States.ACTIVE,2021-01-01 00:01:40
517.3837950661303,States.ACTIVE,2021-01-01 00:01:50
493.1900347633874,States.ACTIVE,2021-01-01 00:02:00
535.3987892442525,States.ACTIVE,2021-01-01 00:02:10
619.1074101085968,States.ACTIVE,2021-01-01 00:02:20
432.9971085585385,States.ACTIVE,2021-01-01 00:02:30
542.9231257153577,States.ACTIVE,2021-01-01 00:02:40
550.3851707325363,States.ACTIVE,2021-01-01 00:02:50
457.5021307640143,States.ACTIVE,2021-01-01 00:03:00
542.5888005379019,States.ACTIVE,2021-01-01 00:03:10
387.7124113355186,States.ACTIVE,2021-01-01 00:03:20
414.9540925944529,States.ACTIVE,2021-01-01 00:03:30
384.6812619470183,States.ACTIVE,2021-01-01 00:03:40
453.3252484991378,States.ACTIVE,2021-01-01 00:03:50
679.899759192776,States.ACTIVE,2021-01-01 00:04:00
651.2929588796784,States.ACTIVE,2021-01-01 00:04:10
463.1466752140672,States.ACTIVE,2021-01-01 00:04:20
531.7439314645861,States.ACTIVE,2021-01-01 00:04:30
578.5320432576862,States.ACTIVE,2021-01-01 00:04:40
637.8579912278644,States.ACTIVE,2021-01-01 00:04:50
510.23197088901446,States.ACTIVE,2021-01-01 00:05:00
550.4259418902992,States.ACTIVE,2021-01-01 00:05:10
658.2543454567246,States.ACTIVE,2021-01-01 00:05:20
481.68212109330597,States.ACTIVE,2021-01-01 00:05:30
531.1409556614148,States.ACTIVE,2021-01-01 00:05:40
440.65013289139534,States.ACTIVE,2021-01-01 00:05:50
523.2678388380715,States.ACTIVE,2021-01-01 00:06:00
472.7383051557558,States.ACTIVE,2021-01-01 00:06:10
722.3241275779056,States.ACTIVE,2021-01-01 00:06:20
512.7641817888097,States.ACTIVE,2021-01-01 00:06:30
487.3160324280737,States.ACTIVE,2021-01-01 00:06:40
360.76707687894253,States.ACTIVE,2021-01-01 00:06:50
617.9359729621578,States.ACTIVE,2021-01-01 00:07:00
552.1536150861397,States.ACTIVE,2021-01-01 00:07:10
406.6111399824557,States.ACTIVE,2021-01-01 00:07:20
429.6675184120848,States.ACTIVE,2021-01-01 00:07:30
739.1765316632362,States.ACTIVE,2021-01-01 00:07:40
478.2148597803569,States.ACTIVE,2021-01-01 00:07:50
489.89142888050156,States.ACTIVE,2021-01-01 00:08:00
400.7535248598239,States.ACTIVE,2021-01-01 00:08:10
522.2900568984057,States.ACTIVE,2021-01-01 00:08:20
659.0989772141477,States.ACTIVE,2021-01-01 00:08:30
743.0131566855194,States.ACTIVE,2021-01-01 00:08:40
473.28157166958573,States.ACTIVE,2021-01-01 00:08:50
456.83569587182865,States.ACTIVE,2021-01-01 00:09:00
657.9386499127581,States.ACTIVE,2021-01-01 00:09:10
500.1995698434464,States.ACTIVE,2021-01-01 00:09:20
468.45536162381103,States.ACTIVE,2021-01-01 00:09:30
675.3522244734621,States.ACTIVE,2021-01-01 00:09:40
288.08700737920316,States.IDLE,2021-01-01 00:09:50
353.09544214312484,States.IDLE,2021-01-01 00:10:00
266.57571437014906,States.IDLE,2021-01-01 00:10:10
288.7654434674117,States.IDLE,2021-01-01 00:10:20
155.05043833578327,States.IDLE,2021-01-01 00:10:30
285.9406510843012,States.IDLE,2021-01-01 00:10:40
346.1131656215033,States.IDLE,2021-01-01 00:10:50
305.1834749378602,States.IDLE,2021-01-01 00:11:00
159.52831281576064,States.IDLE,2021-01-01 00:11:10
183.57992310140207,States.IDLE,2021-01-01 00:11:20
273.1754567056999,States.IDLE,2021-01-01 00:11:30
236.74745101925024,States.IDLE,2021-01-01 00:11:40
211.88303600350707,States.IDLE,2021-01-01 00:11:50
260.1282038831323,States.IDLE,2021-01-01 00:12:00
0.2750092931381223,States.OFF,2021-01-01 00:12:10
1.430491254028939,States.OFF,2021-01-01 00:12:20
0.19700501764322387,States.OFF,2021-01-01 00:12:30
0.5769744244331454,States.OFF,2021-01-01 00:12:40
0.7529494286597977,States.OFF,2021-01-01 00:12:50
0.7337591511118418,States.OFF,2021-01-01 00:13:00
1.3377183950713905,States.OFF,2021-01-01 00:13:10
0.3165084717835587,States.OFF,2021-01-01 00:13:20
1.1675170564559034,States.OFF,2021-01-01 00:13:30
1.6780935601932159,States.OFF,2021-01-01 00:13:40
1.9821338217397708,States.OFF,2021-01-01 00:13:50
0.4001593692476473,States.OFF,2021-01-01 00:14:00
0.263684601131843,States.OFF,2021-01-01 00:14:10
1.5291470839541736,States.OFF,2021-01-01 00:14:20
0.6157883201135321,States.OFF,2021-01-01 00:14:30
0.20159180793457,States.OFF,2021-01-01 00:14:40
0.7986369408897034,States.OFF,2021-01-01 00:14:50
