rms,state,timestamp
0.5941158347718285,States.OFF,2021-01-01 00:00:00
0.21118397751160534,States.OFF,2021-01-01 00:00:10
1.0730270092796803,States.OFF,2021-01-01 00:00:20
0.6735793668386796,States.OFF,2021-01-01 00:00:30
0.8121219679501201,States.OFF,2021-01-01 00:00:40
1.9670887681073657,States.OFF,2021-01-01 00:00:50
0.9164003806302587,States.OFF,2021-01-01 00:01:00
0.673804937887809,States.OFF,2021-01-01 00:01:10
0.11762312405432063,States.OFF,2021-01-01 00:01:20
1.730871941445078,States.OFF,2021-01-01 00:01:30
1.6371590251602572,States.OFF,2021-01-01 00:01:40
1.9907531335563522,States.OFF,2021-01-01 00:01:50
0.3706526158457215,States.OFF,2021-01-01 00:02:00
0.9910405502488429,States.OFF,2021-01-01 00:02:10
0.3411249309384985,States.OFF,2021-01-01 00:02:20
0.7967420969298711,States.OFF,2021-01-01 00:02:30
1.7722948199481563,States.OFF,2021-01-01 00:02:40
1.1747226742581214,States.OFF,2021-01-01 00:02:50
1.3450236535837123,States.OFF,2021-01-01 00:03:00
1.0111267511582238,States.OFF,2021-01-01 00:03:10
0.2135167982209587,States.OFF,2021-01-01 00:03:20
0.08732297586550808,States.OFF,2021-01-01 00:03:30
0.017276248870721878,States.OFF,2021-01-01 00:03:40
1.3126427057428454,States.OFF,2021-01-01 00:03:50
1.1600610898178545,States.OFF,2021-01-01 00:04:00
0.2528178172409936,States.OFF,2021-01-01 00:04:10
0.7189664018104036,States.OFF,2021-01-01 00:04:20
0.6062454976393086,States.OFF,2021-01-01 00:04:30
1.2981663421930318,States.OFF,2021-01-01 00:04:40
0.5867716846082613,States.OFF,2021-01-01 00:04:50
0.7364551446364576,States.OFF,2021-01-01 00:05:00
1.2192876658843166,States.OFF,2021-01-01 00:05:10
0.0851884084924508,States.OFF,2021-01-01 00:05:20
1.2836451140399592,States.OFF,2021-01-01 00:05:30
0.05235470243986318,States.OFF,2021-01-01 00:05:40
0.35149123629474155,States.OFF,2021-01-01 00:05:50
0.8457219133755554,States.OFF,2021-01-01 00:06:00
1.9910399599899844,States.OFF,2021-01-01 00:06:10
0.31033319466706755,States.OFF,2021-01-01 00:06:20
1.4159525297753446,States.OFF,2021-01-01 00:06:30
1.4258895039628712,States.OFF,2021-01-01 00:06:40
0.031173712686993316,States.OFF,2021-01-01 00:06:50
1.2989749760744482,States.OFF,2021-01-01 00:07:00
1.5739277639008047,States.OFF,2021-01-01 00:07:10
0.1574223350522186,States.OFF,2021-01-01 00:07:20
0.6934617381922721,States.OFF,2021-01-01 00:07:30
0.3952983714331433,States.OFF,2021-01-01 00:07:40
247.46386837950263,States.IDLE,2021-01-01 00:07:50
