rms,state,timestamp
1.5173644517861706,States.OFF,2021-01-01 00:00:00
0.7588497370354432,States.OFF,2021-01-01 00:00:10
0.7001084028083833,States.OFF,2021-01-01 00:00:20
1.7853298165789289,States.OFF,2021-01-01 00:00:30
1.7457694853829462,States.OFF,2021-01-01 00:00:40
1.8022666624232309,States.OFF,2021-01-01 00:00:50
0.06196276634688669,States.OFF,2021-01-01 00:01:00
1.7348537138581221,States.OFF,2021-01-01 00:01:10
0.3334867209686321,States.OFF,2021-01-01 00:01:20
0.6918614714055924,States.OFF,2021-01-01 00:01:30
0.5496131101338189,States.OFF,2021-01-01 00:01:40
0.12471747380412324,States.OFF,2021-01-01 00:01:50
1.7832333711943482,States.OFF,2021-01-01 00:02:00
0.32775000174219193,States.OFF,2021-01-01 00:02:10
0.3790160088041734,States.OFF,2021-01-01 00:02:20
0.3239718647375811,States.OFF,2021-01-01 00:02:30
1.1637351998991758,States.OFF,2021-01-01 00:02:40
0.37949863795582117,States.OFF,2021-01-01 00:02:50
1.9824653132085504,States.OFF,2021-01-01 00:03:00
1.5852806872538576,States.OFF,2021-01-01 00:03:10
1.099273848378739,States.OFF,2021-01-01 00:03:20
0.36751745234178546,States.OFF,2021-01-01 00:03:30
1.4055067167980115,States.OFF,2021-01-01 00:03:40
1.7741161452297336,States.OFF,2021-01-01 00:03:50
1.0421630114886222,States.OFF,2021-01-01 00:04:00
0.12469685873197633,States.OFF,2021-01-01 00:04:10
1.5175744970291898,States.OFF,2021-01-01 00:04:20
0.5616368710995847,States.OFF,2021-01-01 00:04:30
1.007340229224699,States.OFF,2021-01-01 00:04:40
0.1157411330840381,States.OFF,2021-01-01 00:04:50
1.4690629122389276,States.OFF,2021-01-01 00:05:00
0.9536378246870509,States.OFF,2021-01-01 00:05:10
0.9162638616848009,States.OFF,2021-01-01 00:05:20
1.5054398446685182,States.OFF,2021-01-01 00:05:30
1.0139801914588025,States.OFF,2021-01-01 00:05:40
0.015172875636045191,States.OFF,2021-01-01 00:05:50
1.440458345367597,States.OFF,2021-01-01 00:06:00
0.14881995347919208,States.OFF,2021-01-01 00:06:10
1.6950125915468053,States.OFF,2021-01-01 00:06:20
1.4036544426448672,States.OFF,2021-01-01 00:06:30
1.8709137468670978,States.OFF,2021-01-01 00:06:40
0.9880514750754621,States.OFF,2021-01-01 00:06:50
0.4172490671778677,States.OFF,2021-01-01 00:07:00
0.269456928286274,States.OFF,2021-01-01 00:07:10
1.9663252435945948,States.OFF,2021-01-01 00:07:20
0.20811100890593637,States.OFF,2021-01-01 00:07:30
0.9829967726301037,States.OFF,2021-01-01 00:07:40
0.5072571698093244,States.OFF,2021-01-01 00:07:50
0.4956807843857671,States.OFF,2021-01-01 00:08:00
0.558058071564113,States.OFF,2021-01-01 00:08:10
0.4729497713880615,States.OFF,2021-01-01 00:08:20
1.0088494570220408,States.OFF,2021-01-01 00:08:30
1.970434977924644,States.OFF,2021-01-01 00:08:40
0.24094465246941144,States.OFF,2021-01-01 00:08:50
0.010148879728800964,States.OFF,2021-01-01 00:09:00
1.032446386051199,States.OFF,2021-01-01 00:09:10
0.8241132111557914,States.OFF,2021-01-01 00:09:20
0.7717386443705074,States.OFF,2021-01-01 00:09:30
0.9315872571108204,States.OFF,2021-01-01 00:09:40
1.916336617017316,States.OFF,2021-01-01 00:09:50
0.947839145795891,States.OFF,2021-01-01 00:10:00
1.8108537128716349,States.OFF,2021-01-01 00:10:10
1.2915928395078466,States.OFF,2021-01-01 00:10:20
0.21324507736145626,States.OFF,2021-01-01 00:10:30
0.6329737310392234,States.OFF,2021-01-01 00:10:40
0.6472919101949306,States.OFF,2021-01-01 00:10:50
1.9403245088487504,States.OFF,2021-01-01 00:11:00
0.25908417116550053,States.OFF,2021-01-01 00:11:10
1.354350444552345,States.OFF,2021-01-01 00:11:20
1.70481477198887,States.OFF,2021-01-01 00:11:30
1.2180647099469055,States.OFF,2021-01-01 00:11:40
0.0876336283254211,States.OFF,2021-01-01 00:11:50
1.7314899736891982,States.OFF,2021-01-01 00:12:00
0.49891251909068757,States.OFF,2021-01-01 00:12:10
1.2703210886374292,States.OFF,2021-01-01 00:12:20
1.132751322633191,States.OFF,2021-01-01 00:12:30
1.1760648525672261,States.OFF,2021-01-01 00:12:40
1.3631140898786458,States.OFF,2021-01-01 00:12:50
1.9598337161182358,States.OFF,2021-01-01 00:13:00
0.9068597338836615,States.OFF,2021-01-01 00:13:10
0.9580996733000351,States.OFF,2021-01-01 00:13:20
0.6214506227616978,States.OFF,2021-01-01 00:13:30
0.8587368641807405,States.OFF,2021-01-01 00:13:40
0.05969896200400626,States.OFF,2021-01-01 00:13:50
1.9308432684861832,States.OFF,2021-01-01 00:14:00
1.0585464556360968,States.OFF,2021-01-01 00:14:10
0.8362116567148945,States.OFF,2021-01-01 00:14:20
0.31975055432803234,States.OFF,2021-01-01 00:14:30
1.7595001000727863,States.OFF,2021-01-01 00:14:40
0.43899944485194786,States.OFF,2021-01-01 00:14:50
0.31142941606380514,States.OFF,2021-01-01 00:15:00
1.6792219984795411,States.OFF,2021-01-01 00:15:10
1.9122101329547811,States.OFF,2021-01-01 00:15:20
1.8773311322750577,States.OFF,2021-01-01 00:15:30
0.9556249158084165,States.OFF,2021-01-01 00:15:40
0.5094585101899483,States.OFF,2021-01-01 00:15:50
0.1872785211435597,States.OFF,2021-01-01 00:16:00
1.2507640479792863,States.OFF,2021-01-01 00:16:10
1.3392720690308002,States.OFF,2021-01-01 00:16:20
1.1995444215816191,States.OFF,2021-01-01 00:16:30
1.331922301396166,States.OFF,2021-01-01 00:16:40
0.6903461426030497,States.OFF,2021-01-01 00:16:50
1.3653256645238308,States.OFF,2021-01-01 00:17:00
1.815559934339677,States.OFF,2021-01-01 00:17:10
1.2742552366253923,States.OFF,2021-01-01 00:17:20
1.0553708422766799,States.OFF,2021-01-01 00:17:30
0.5548239589703767,States.OFF,2021-01-01 00:17:40
1.0643016203266003,States.OFF,2021-01-01 00:17:50
0.8465614915451893,States.OFF,2021-01-01 00:18:00
1.2298079715049255,States.OFF,2021-01-01 00:18:10
0.6821394024993628,States.OFF,2021-01-01 00:18:20
1.833428524067284,States.OFF,2021-01-01 00:18:30
1.192811229919333,States.OFF,2021-01-01 00:18:40
1.0283923017109493,States.OFF,2021-01-01 00:18:50
1.4635809488647555,States.OFF,2021-01-01 00:19:00
0.9441521447152466,States.OFF,2021-01-01 00:19:10
0.6622834545426577,States.OFF,2021-01-01 00:19:20
1.1641647789146845,States.OFF,2021-01-01 00:19:30
0.023525935084525162,States.OFF,2021-01-01 00:19:40
0.9343113770760081,States.OFF,2021-01-01 00:19:50
0.20987949332044886,States.OFF,2021-01-01 00:20:00
