rms,state,timestamp
136.02457464302086,States.IDLE,2021-01-01 00:00:00
235.35749889178595,States.IDLE,2021-01-01 00:00:10
303.52318588698733,States.IDLE,2021-01-01 00:00:20
347.88062209714553,States.IDLE,2021-01-01 00:00:30
330.279056233571,States.IDLE,2021-01-01 00:00:40
217.4260506669779,States.IDLE,2021-01-01 00:00:50
177.40224498227968,States.IDLE,2021-01-01 00:01:00
238.79240824969943,States.IDLE,2021-01-01 00:01:10
213.53986374346513,States.IDLE,2021-01-01 00:01:20
115.86219660229926,States.IDLE,2021-01-01 00:01:30
254.39835502032668,States.IDLE,2021-01-01 00:01:40
302.22855884455754,States.IDLE,2021-01-01 00:01:50
200.87053082508982,States.IDLE,2021-01-01 00:02:00
184.08606378193022,States.IDLE,2021-01-01 00:02:10
248.41628036042485,States.IDLE,2021-01-01 00:02:20
207.55068185541006,States.IDLE,2021-01-01 00:02:30
265.200913899794,States.IDLE,2021-01-01 00:02:40
249.73423165929813,States.IDLE,2021-01-01 00:02:50
311.5922960067247,States.IDLE,2021-01-01 00:03:00
275.3816047507535,States.IDLE,2021-01-01 00:03:10
166.9082332452675,States.IDLE,2021-01-01 00:03:20
131.3855377691885,States.IDLE,2021-01-01 00:03:30
266.9921969153649,States.IDLE,2021-01-01 00:03:40
334.52531019939335,States.IDLE,2021-01-01 00:03:50
368.0850861868197,States.IDLE,2021-01-01 00:04:00
316.8899895759503,States.IDLE,2021-01-01 00:04:10
377.6638338234085,States.IDLE,2021-01-01 00:04:20
178.680563649997,States.IDLE,2021-01-01 00:04:30
252.66985462713538,States.IDLE,2021-01-01 00:04:40
215.37557179176747,States.IDLE,2021-01-01 00:04:50
331.7595056334433,States.IDLE,2021-01-01 00:05:00
259.9766651180423,States.IDLE,2021-01-01 00:05:10
379.5360990454054,States.IDLE,2021-01-01 00:05:20
285.67819664482664,States.IDLE,2021-01-01 00:05:30
242.83425784952232,States.IDLE,2021-01-01 00:05:40
304.91192055338394,States.IDLE,2021-01-01 00:05:50
275.63651892993175,States.IDLE,2021-01-01 00:06:00
302.1261146239434,States.IDLE,2021-01-01 00:06:10
406.5752178883822,States.IDLE,2021-01-01 00:06:20
239.48107200731198,States.IDLE,2021-01-01 00:06:30
260.43426678495234,States.IDLE,2021-01-01 00:06:40
328.48372549025515,States.IDLE,2021-01-01 00:06:50
224.92536841558228,States.IDLE,2021-01-01 00:07:00
244.81855083845363,States.IDLE,2021-01-01 00:07:10
111.61202269767205,States.IDLE,2021-01-01 00:07:20
370.7154949579384,States.IDLE,2021-01-01 00:07:30
241.36776099524786,States.IDLE,2021-01-01 00:07:40
122.1494464385042,States.IDLE,2021-01-01 00:07:50
133.67343034126588,States.IDLE,2021-01-01 00:08:00
145.4463738144293,States.IDLE,2021-01-01 00:08:10
284.8006281797349,States.IDLE,2021-01-01 00:08:20
140.73245139709135,States.IDLE,2021-01-01 00:08:30
343.24186633633326,States.IDLE,2021-01-01 00:08:40
99.88941057682811,States.IDLE,2021-01-01 00:08:50
321.6227779336439,States.IDLE,2021-01-01 00:09:00
195.73945151216776,States.IDLE,2021-01-01 00:09:10
361.39760867842,States.IDLE,2021-01-01 00:09:20
265.88579051518684,States.IDLE,2021-01-01 00:09:30
207.18953951290317,States.IDLE,2021-01-01 00:09:40
450.62351974581605,States.IDLE,2021-01-01 00:09:50
294.5445298307908,States.IDLE,2021-01-01 00:10:00
300.2374521114561,States.IDLE,2021-01-01 00:10:10
313.64490006676317,States.IDLE,2021-01-01 00:10:20
439.10810043014374,States.IDLE,2021-01-01 00:10:30
251.91550926373867,States.IDLE,2021-01-01 00:10:40
251.12146503399435,States.IDLE,2021-01-01 00:10:50
341.34430523501123,States.IDLE,2021-01-01 00:11:00
221.7893724933584,States.IDLE,2021-01-01 00:11:10
249.61867302293075,States.IDLE,2021-01-01 00:11:20
242.41188032909034,States.IDLE,2021-01-01 00:11:30
216.5153060066015,States.IDLE,2021-01-01 00:11:40
251.3504097187948,States.IDLE,2021-01-01 00:11:50
301.6460124558671,States.IDLE,2021-01-01 00:12:00
722.320567952628,States.ACTIVE,2021-01-01 00:12:10
543.6066208447965,States.ACTIVE,2021-01-01 00:12:20
574.867488333557,States.ACTIVE,2021-01-01 00:12:30
330.224643467669,States.ACTIVE,2021-01-01 00:12:40
523.1143859120682,States.ACTIVE,2021-01-01 00:12:50
503.7303213465018,States.ACTIVE,2021-01-01 00:13:00
436.29200037902984,States.ACTIVE,2021-01-01 00:13:10
