timestamp,state,rms,state_change,rms_smoothed
2021-01-01 00:00:00,ACTIVE,715.224177534603,True,538.0552819884708
2021-01-01 00:00:01,ACTIVE,1081.1699562182107,False,627.2394140092402
2021-01-01 00:00:02,ACTIVE,777.3316767701031,False,649.1479160948023
2021-01-01 00:00:03,ACTIVE,510.5591108097054,False,652.05870279217
2021-01-01 00:00:04,ACTIVE,331.3624401109174,False,675.9407027061465
2021-01-01 00:00:05,ACTIVE,1468.9429154088502,False,750.8915722433558
2021-01-01 00:00:06,ACTIVE,305.2122121399031,False,719.4222916796235
2021-01-01 00:00:07,ACTIVE,190.9409379599308,False,749.3417951596814
2021-01-01 00:00:08,ACTIVE,1762.146874028265,False,862.0201481360987
2021-01-01 00:00:09,ACTIVE,141.87690761799394,False,841.2935263971693
2021-01-01 00:00:10,ACTIVE,1253.58619349208,False,924.2252603761514
2021-01-01 00:00:11,ACTIVE,1460.8877128183917,False,958.3434376739855
2021-01-01 00:00:12,ACTIVE,339.19460167945834,False,917.9810952955122
2021-01-01 00:00:13,ACTIVE,1497.2776904575821,False,963.398894007621
2021-01-01 00:00:14,ACTIVE,1151.2118990140502,False,929.692181367315
2021-01-01 00:00:15,ACTIVE,695.1093011510413,False,863.1547222537022
2021-01-01 00:00:16,ACTIVE,209.31346008388044,False,821.5227508990607
2021-01-01 00:00:17,ACTIVE,1373.8446315467536,False,870.6244091683478
2021-01-01 00:00:18,ACTIVE,826.1935719719858,False,845.1453677299311
2021-01-01 00:00:19,ACTIVE,742.2420417726919,False,822.4751128336461
2021-01-01 00:00:20,ACTIVE,734.7099199913507,False,811.6959511671643
2021-01-01 00:00:21,ACTIVE,107.3701463232949,False,812.3266490760269
2021-01-01 00:00:22,ACTIVE,1312.476749995802,False,917.4367516286461
2021-01-01 00:00:23,ACTIVE,348.20742033276065,False,963.9992080801159
2021-01-01 00:00:24,ACTIVE,1698.8684075056553,False,1101.826244852685
2021-01-01 00:00:25,ACTIVE,1718.4491381654357,False,1151.1675247627732
2021-01-01 00:00:26,ACTIVE,1212.5204169291187,False,1116.433765997108
2021-01-01 00:00:27,ACTIVE,1013.2812423571407,False,1067.45930437334
2021-01-01 00:00:28,ACTIVE,1066.5938507674373,False,1026.5144043496166
2021-01-01 00:00:29,ACTIVE,107.55909147096281,False,979.6294545727043
2021-01-01 00:00:30,ACTIVE,1311.3014855049544,False,1061.9913334845871
2021-01-01 00:00:31,ACTIVE,1448.0202324294878,False,1107.4037323178832
2021-01-01 00:00:32,ACTIVE,1648.9403867481592,False,1102.3344219896383
2021-01-01 00:00:33,ACTIVE,263.71019622648555,False,1016.2543463876559
2021-01-01 00:00:34,ACTIVE,1900.5978093703875,False,1041.7064922347452
2021-01-01 00:00:35,ACTIVE,316.6784743280658,False,939.8650346926627
2021-01-01 00:00:36,ACTIVE,594.5622011258561,False,930.3841136583501
2021-01-01 00:00:37,ACTIVE,1037.6381891331782,False,970.6743109139122
2021-01-01 00:00:38,ACTIVE,467.40213912358735,False,1001.0400006265744
2021-01-01 00:00:39,ACTIVE,1394.9258178997077,False,1110.494493474592
2021-01-01 00:00:40,ACTIVE,1403.245839073436,False,1177.7943068183697
2021-01-01 00:00:41,ACTIVE,1485.0633623443432,False,1211.680651708344
2021-01-01 00:00:42,ACTIVE,1526.6147834185508,False,1205.049797685176
2021-01-01 00:00:43,ACTIVE,1260.3947046110238,False,1150.7608000283071
2021-01-01 00:00:44,ACTIVE,868.6467163519744,False,1080.2233033011485
2021-01-01 00:00:45,ACTIVE,516.460074095586,False,1041.0429126574006
2021-01-01 00:00:46,ACTIVE,1451.9682369821865,False,1079.6093084398424
2021-01-01 00:00:47,ACTIVE,197.0229054815291,False,1062.9895487417991
2021-01-01 00:00:48,ACTIVE,1887.8226230778043,False,1174.7120044512221
2021-01-01 00:00:49,ACTIVE,1533.640213853244,False,1180.746559434408
2021-01-01 00:00:50,ACTIVE,1543.2191076230251,False,1134.4798465063566
2021-01-01 00:00:51,ACTIVE,348.83345697056603,False,1027.6351624705223
2021-01-01 00:00:52,ACTIVE,436.6648083414999,False,1021.3935621495965
2021-01-01 00:00:53,ACTIVE,1266.1091571270313,False,1101.8127867695025
2021-01-01 00:00:54,ACTIVE,1776.1185713483671,False,1157.882158748776
2021-01-01 00:00:55,ACTIVE,645.6427055815298,False,1122.3246401819335
2021-01-01 00:00:56,ACTIVE,1412.1532604501879,False,1157.414664459239
2021-01-01 00:00:57,ACTIVE,1806.1143216179075,False,1154.7506759073926
2021-01-01 00:00:58,ACTIVE,1220.7404433136999,False,1055.5501129077866
2021-01-01 00:00:59,ACTIVE,581.3650498804051,False,931.8672062368732
2021-01-01 00:01:00,ACTIVE,336.703429831434,False,860.1311310080147
2021-01-01 00:01:01,ACTIVE,168.69006214511933,False,865.9706428961406
2021-01-01 00:01:02,ACTIVE,1128.6788808048332,False,975.1519349679335
2021-01-01 00:01:03,ACTIVE,1162.9114422484508,False,1061.5794772194488
2021-01-01 00:01:04,ACTIVE,1554.4668803855502,False,1132.9889249697128
2021-01-01 00:01:05,ACTIVE,1574.1262919143662,False,1141.9324394597509
2021-01-01 00:01:06,ACTIVE,374.9850231335229,False,1086.8218510103509
2021-01-01 00:01:07,ACTIVE,1832.1027039371747,False,1137.2103787328854
2021-01-01 00:01:08,ACTIVE,1839.2717201675143,False,1084.6110821778057
2021-01-01 00:01:09,ACTIVE,344.6544586395877,False,920.1658861135214
2021-01-01 00:01:10,ACTIVE,620.318071985323,False,841.0154438012227
2021-01-01 00:01:11,ACTIVE,130.03454829404689,False,794.5738706513873
2021-01-01 00:01:12,ACTIVE,853.8072658068096,False,846.6215978926338
2021-01-01 00:01:13,ACTIVE,163.07085037077667,False,897.6043597030923
2021-01-01 00:01:14,ACTIVE,1664.1958182674732,False,1057.4500420572426
2021-01-01 00:01:15,ACTIVE,1701.4551620237667,False,1127.3718252473702
2021-01-01 00:01:16,ACTIVE,950.136535346422,False,1112.2105075538432
2021-01-01 00:01:17,ACTIVE,1081.612426897096,False,1121.069667802371
2021-01-01 00:01:18,ACTIVE,1755.9797062105845,False,1135.7766626656176
2021-01-01 00:01:19,ACTIVE,251.15792250125128,False,1058.5652987438932
2021-01-01 00:01:20,ACTIVE,1548.9823415919368,False,1101.0172639004986
2021-01-01 00:01:21,ACTIVE,1334.469523959823,False,1077.0777220128573
2021-01-01 00:01:22,ACTIVE,432.4703450805346,False,1014.9909439161826
2021-01-01 00:01:23,ACTIVE,1603.8054150049459,False,1039.237726998701
2021-01-01 00:01:24,ACTIVE,1449.8884138973322,False,979.8116938242365
2021-01-01 00:01:25,ACTIVE,275.3128952529134,False,850.7170560502715
2021-01-01 00:01:26,ACTIVE,478.4702085770447,False,806.9012743687015
2021-01-01 00:01:27,ACTIVE,796.7540857383506,False,811.7612366322336
2021-01-01 00:01:28,ACTIVE,620.5173933839294,False,818.8453619252142
2021-01-01 00:01:29,ACTIVE,506.65580052852465,False,855.323056887368
2021-01-01 00:01:30,ACTIVE,1260.2466251476685,False,943.4756384856432
2021-01-01 00:01:31,ACTIVE,1058.8550721201577,False,984.6805801009841
