timestamp,state,rms,state_change,rms_smoothed
2021-01-01 00:00:00,IDLE,73.59366789318254,True,56.016979967108284
2021-01-01 00:00:01,IDLE,98.30048880141587,False,67.35500857332657
2021-01-01 00:00:02,IDLE,103.99161172900769,False,73.58771111552733
2021-01-01 00:00:03,IDLE,115.73715260073952,False,74.80443636134393
2021-01-01 00:00:04,IDLE,116.88193703860536,False,69.26816047265774
2021-01-01 00:00:05,IDLE,34.08678104995277,False,55.87665491176267
2021-01-01 00:00:06,IDLE,16.514496439972852,False,46.080001010573824
2021-01-01 00:00:07,IDLE,15.32720271434507,False,41.161007432235905
2021-01-01 00:00:08,IDLE,15.040058262106573,False,40.50402548166619
2021-01-01 00:00:09,IDLE,6.7413095900062325,False,44.04804007666964
2021-01-01 00:00:10,IDLE,66.94244350431877,False,53.746847620853345
2021-01-01 00:00:11,IDLE,73.36858931505938,False,61.268671027206516
2021-01-01 00:00:12,IDLE,77.16046949024765,False,66.7942730871097
2021-01-01 00:00:13,IDLE,114.81604300334216,False,70.60967991683427
2021-01-01 00:00:14,IDLE,41.5947215210577,False,67.13200562461476
2021-01-01 00:00:15,IDLE,101.39563420096165,False,67.86742355708039
2021-01-01 00:00:16,IDLE,80.90116857718029,False,63.07142150774513
2021-01-01 00:00:17,IDLE,12.251243794963681,False,55.33390193282943
2021-01-01 00:00:18,IDLE,21.138660714807237,False,54.704076789449914
2021-01-01 00:00:19,IDLE,84.72673453853534,False,59.6118097085858
2021-01-01 00:00:20,IDLE,99.53211207523664,False,60.37613042713166
2021-01-01 00:00:21,IDLE,35.16563830612974,False,54.680572281402874
2021-01-01 00:00:22,IDLE,6.883583388087894,False,52.20455056966062
2021-01-01 00:00:23,IDLE,103.60884142031995,False,57.20549522887629
2021-01-01 00:00:24,IDLE,8.57528080210052,False,54.55090470096088
2021-01-01 00:00:25,IDLE,19.400514428674374,False,59.481284555481594
2021-01-01 00:00:26,IDLE,115.68573207950828,False,71.02411310642117
2021-01-01 00:00:27,IDLE,88.49714100285071,False,75.19875329111412
2021-01-01 00:00:28,IDLE,59.88892148738563,False,77.17945093900606
2021-01-01 00:00:29,IDLE,106.07937351415792,False,82.01270702255268
2021-01-01 00:00:30,IDLE,109.0859703009104,False,82.8754905586388
