timestamp,state,rms,state_change,rms_smoothed
2021-01-01 00:00:00,IDLE,98.31180449810888,True,73.16179470047925
2021-01-01 00:00:01,IDLE,165.59470168728524,False,81.95383769903582
2021-01-01 00:00:02,IDLE,55.47815499134063,False,76.7400931822587
2021-01-01 00:00:03,IDLE,7.704896361037297,False,75.08669195064891
2021-01-01 00:00:04,IDLE,37.395719165398326,False,84.71647296309547
2021-01-01 00:00:05,IDLE,255.37267032342464,False,102.27018482887556
2021-01-01 00:00:06,IDLE,69.00478512865143,False,94.18665698121411
2021-01-01 00:00:07,IDLE,36.80257984158375,False,90.31987116116855
2021-01-01 00:00:08,IDLE,60.294384022594514,False,95.4146356513113
2021-01-01 00:00:09,IDLE,131.3846534521196,False,106.39033869639249
2021-01-01 00:00:10,IDLE,72.10198964458068,False,113.18070642966649
2021-01-01 00:00:11,IDLE,105.0926432053452,False,126.84976660178606
2021-01-01 00:00:12,IDLE,130.71870911024652,False,144.1620895608402
2021-01-01 00:00:13,IDLE,249.41228850875217,False,163.7255266416382
2021-01-01 00:00:14,IDLE,226.72461364776186,False,168.9405875536248
2021-01-01 00:00:15,IDLE,95.4295766069196,False,164.47962704899044
2021-01-01 00:00:16,IDLE,282.6203277974362,False,171.58120055345697
2021-01-01 00:00:17,IDLE,109.79237263256977,False,160.08910646637693
2021-01-01 00:00:18,IDLE,107.25544818173714,False,157.01927553155897
2021-01-01 00:00:19,IDLE,208.4010766499993,False,162.28247176285532
2021-01-01 00:00:20,IDLE,80.5436095561949,False,159.82303877019106
2021-01-01 00:00:21,IDLE,228.68757073485702,False,170.6390645301308
2021-01-01 00:00:22,IDLE,253.81365501237104,False,171.73478128417432
2021-01-01 00:00:23,IDLE,118.834353523712,False,159.08626812332204
2021-01-01 00:00:24,IDLE,119.32735394405879,False,153.1779981412908
2021-01-01 00:00:25,IDLE,140.50362646219162,False,152.93806905480793
2021-01-01 00:00:26,IDLE,134.80493408987795,False,154.78030593983232
2021-01-01 00:00:27,IDLE,247.39067619191448,False,159.9674486559292
2021-01-01 00:00:28,IDLE,41.97371164690978,False,150.51544143515196
2021-01-01 00:00:29,IDLE,92.56188274604578,False,159.23890887439802
2021-01-01 00:00:30,IDLE,280.9047533789229,False,179.12754385948926
2021-01-01 00:00:31,IDLE,199.76251278307086,False,181.97343320014235
2021-01-01 00:00:32,IDLE,278.47054577534124,False,181.84051461304782
2021-01-01 00:00:33,IDLE,82.84866589158031,False,165.52675307998265
2021-01-01 00:00:34,IDLE,52.288104103878815,False,163.05756065009746
2021-01-01 00:00:35,IDLE,264.91859354496086,False,179.13687905091433
2021-01-01 00:00:36,IDLE,208.9295085023578,False,180.85192132381576
2021-01-01 00:00:37,IDLE,280.27146048604465,False,177.8653297156855
2021-01-01 00:00:38,IDLE,54.66805348043208,False,157.7306786609357
2021-01-01 00:00:39,IDLE,129.65262763626652,False,154.85401802165313
